customer_id,frequency,recency,T,monetary_value,probability_alive,expected_purchases_90d,expected_purchases_180d,expected_purchases_365d,expected_transaction_value,expected_revenue_clv_12m,historical_orders,historical_revenue,historical_units,historical_aov,first_purchase,last_purchase,clv_value_tier,rfm_segment,rfm_value_tier,rfm_total_score,rfm_action,ml_cluster,cluster_name,cluster_action
15689,2.0,498.0,617.0,127.05,0.9485895393211945,0.3311504728694075,0.6588372505885307,1.3229844467047067,159.92379137062863,211.7189762689317,3,521.03,207,173.67666666666665,2010-04-01 09:53:00,2011-08-12 09:37:00,Developing,Loyal Customers,Low Value,8,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15690,1.0,96.0,100.0,128.76,0.9530413529860126,0.8645969943729243,1.7015552560958531,3.363144112056182,187.90314457782003,632.3593194834913,2,239.76,408,119.88,2011-08-31 11:40:00,2011-12-05 15:59:00,Core,Potential Loyalists,Low Value,8,Encourage the next purchase with personalized recommendations and targeted incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15691,3.0,481.0,733.0,136.5,0.9092315116233526,0.3738858207658048,0.744270402917916,1.4959381872618212,158.52585383089996,237.3046267320716,4,571.3,212,142.825,2009-12-06 16:01:00,2011-04-01 15:13:00,Developing,At Risk,Low Value,7,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15692,0.0,0.0,28.0,0.0,1.0,0.6384545052243127,1.249497573227903,2.4537608628454666,438.4599506189272,1076.5738869747793,1,191.04,138,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,Core,Promising,Low Value,6,Use low-cost nurturing campaigns and product recommendations.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15693,0.0,0.0,659.0,0.0,1.0,0.07955257472379573,0.15843738613105676,0.31873760120246236,438.4599506189272,139.8479752387632,1,37.5,30,37.5,2010-02-18 14:37:00,2010-02-18 14:37:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15694,23.0,732.0,732.0,454.4756521739131,0.9957087856876504,2.662449817147537,5.2973085878297494,10.637931646565848,454.31295427989613,4836.200614416026,26,10810.81,2658,415.8003846153846,2009-12-07 15:43:00,2011-12-09 09:44:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15695,2.0,415.0,681.0,391.21500000000003,0.9047496130084367,0.28867249412731705,0.5745613098632077,1.1545630014344723,396.20238285939627,457.74863203380926,4,1131.04,484,282.76,2010-01-27 10:56:00,2011-03-18 08:32:00,Developing,At Risk,Medium Value,8,Prioritize retention campaigns and investigate the reason for declining engagement.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15696,12.0,651.0,684.0,309.8808333333333,0.9861703170636641,1.5005354087531018,2.9849369746039476,5.992294680338745,312.3612664229758,1873.0188893885418,13,3881.2200000000003,1386,298.55538461538464,2010-01-24 14:36:00,2011-11-06 14:02:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15697,0.0,0.0,689.0,0.0,1.0,0.0763760594763028,0.15213444937361126,0.30613981618006547,438.4599506189272,134.3206677224641,1,246.75,127,246.75,2010-01-19 09:10:00,2010-01-19 09:10:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15698,0.0,0.0,624.0,0.0,1.0,0.08360954085156404,0.16648476130997064,0.3348136945406471,438.4599506189272,146.90139439232158,1,46.2,60,46.2,2010-03-25 17:38:00,2010-03-25 17:38:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15699,0.0,0.0,17.0,0.0,1.0,0.7280616942564541,1.4223224113556583,2.7876075563539957,438.4599506189272,1223.0449274423302,1,309.65,113,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,Core,New Customers,Low Value,8,Focus on onboarding and driving the second purchase.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15700,1.0,1.0,173.0,3.9,0.6986955151907404,0.43711447568570044,0.8636236103446218,1.7158566913440454,86.88755597416883,149.18506627050792,2,696.68,357,348.34,2011-06-19 15:36:00,2011-06-20 16:53:00,Developing,Need Attention,Medium Value,8,Use personalized re-engagement before activity declines further.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15701,3.0,108.0,110.0,225.03333333333333,0.9747615921206912,1.8469562599971754,3.6330446370037595,7.175389932903323,240.60130341122107,1727.5376501072287,4,1529.0,912,382.25,2011-08-21 12:36:00,2011-12-07 14:39:00,High,Loyal Customers,High Value,12,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15702,1.0,206.0,682.0,112.57,0.7971936927441527,0.15775615851349348,0.314073200152786,0.6314149376938933,174.80493554776146,110.44883226326414,2,140.39,103,70.195,2010-01-26 17:23:00,2010-08-20 14:50:00,Developing,Hibernating,Low Value,4,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15703,0.0,0.0,264.0,0.0,1.0,0.1758810957244984,0.3488065933705474,0.6969086981574761,438.4599506189272,305.77028783255946,1,211.5,66,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,Developing,About to Sleep,Low Value,4,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15704,4.0,443.0,583.0,723.3725,0.9410265283640232,0.6078018989941042,1.2085871192875741,2.4246490361720667,707.4962096904744,1716.5817186362842,6,3734.66,1709,622.4433333333333,2010-05-05 14:51:00,2011-07-22 13:35:00,High,Loyal Customers,High Value,12,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15705,0.0,0.0,201.0,0.0,1.0,0.21800151265649467,0.43163820116944623,0.8603244153006554,438.4599506189272,377.4682952372528,1,143.1,62,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,Developing,About to Sleep,Low Value,4,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15706,3.0,53.0,116.0,203.50333333333333,0.8885321732511906,1.62694173586915,3.2015547007501963,6.326414282138209,220.6417654278139,1396.785173593131,4,1060.56,321,265.14,2011-08-15 14:32:00,2011-10-07 10:09:00,Core,Loyal Customers,Medium Value,9,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15707,3.0,51.0,86.0,252.70000000000002,0.9366517504449908,2.0619383596760805,4.048476709593513,7.97768533029993,266.24988140507145,2125.4425346460944,4,916.98,594,229.245,2011-09-14 14:19:00,2011-11-04 14:35:00,High,Loyal Customers,Medium Value,10,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15708,8.0,385.0,425.0,482.49625000000003,0.9766937663413778,1.554762221912994,3.085628708572609,6.170922274968266,481.2341603222841,2971.641474131475,10,4204.4400000000005,1586,420.4440000000001,2010-10-10 11:33:00,2011-10-30 10:54:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15709,1.0,306.0,589.0,133.25,0.8921049282222016,0.20173128529662343,0.4013862422197164,0.8061369313288566,191.53569297466765,154.5078659874496,2,327.85,169,163.925,2010-04-29 18:31:00,2011-03-01 10:38:00,Developing,About to Sleep,Low Value,6,Trigger low-cost reactivation campaigns.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15710,0.0,0.0,417.0,0.0,1.0,0.11972142372420083,0.2379942071872881,0.477286438745581,438.4599506189272,209.41141556660156,1,898.87,641,898.87,2010-10-18 17:05:00,2010-10-18 17:05:00,Developing,Hibernating,Medium Value,5,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15711,1.0,128.0,684.0,313.6,0.6886877256921602,0.13591895118272787,0.2706010168306288,0.5440286807770571,337.44440196608605,183.70315703414272,2,420.25,199,210.125,2010-01-24 12:13:00,2010-06-01 12:14:00,Developing,Hibernating,Low Value,5,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15712,11.0,729.0,738.0,292.4463636363637,0.9903408034685653,1.2941631652211394,2.5753051528995146,5.173018980398024,295.513816770986,1529.7272108112645,12,3472.4100000000003,1277,289.3675,2009-12-01 11:17:00,2011-11-30 14:09:00,Core,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15713,3.0,580.0,723.0,255.64333333333335,0.9508580182328639,0.39597743063399865,0.7882038265340333,1.584092472809039,268.97851928080274,426.37382476248615,5,1010.7900000000001,510,202.15800000000002,2009-12-16 09:41:00,2011-07-19 13:34:00,Developing,Loyal Customers,Medium Value,10,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15714,4.0,544.0,555.0,128.74,0.9786788500536309,0.6607580023601647,1.3135813908871448,2.634261784842527,145.99864256018148,384.856681657537,5,783.96,361,156.792,2010-06-02 12:08:00,2011-11-28 11:26:00,Developing,Champions,Medium Value,12,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15715,2.0,64.0,619.0,149.03500000000003,0.25475686527658453,0.08867419567399175,0.1764233446654978,0.3542769371235939,179.58795896997208,63.66666159178194,5,658.02,246,131.60399999999998,2010-03-30 12:17:00,2010-06-02 09:56:00,Developing,Cannot Lose Them,Medium Value,8,High-priority retention intervention; consider direct outreach and strong personalized incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15716,10.0,587.0,732.0,280.049,0.9257564199006469,1.1141800996744637,2.2171180708166482,4.453420209604153,283.7020123691668,1264.2943828011987,12,3014.66,1808,251.22166666666666,2009-12-07 12:42:00,2011-07-17 11:59:00,Core,Loyal Customers,High Value,13,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15717,4.0,358.0,592.0,133.375,0.863579247779906,0.55011601148232,1.0939591885286235,2.194946043622146,150.37536469300957,330.2874601241318,5,607.0,224,121.4,2010-04-26 10:41:00,2011-04-19 13:21:00,Developing,Cannot Lose Them,Low Value,8,High-priority retention intervention; consider direct outreach and strong personalized incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15718,0.0,0.0,540.0,0.0,1.0,0.09527031587745138,0.18959922096629328,0.38093881255267303,438.4599506189272,167.13885987239837,1,293.79,95,293.79,2010-06-17 16:20:00,2010-06-17 16:20:00,Developing,Hibernating,Low Value,4,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15719,30.0,706.0,738.0,327.294,0.9884069353229578,3.399841630833633,6.7645013083195815,13.58448420425707,328.16185063199276,4460.907765004692,31,10195.97,5356,328.9022580645161,2009-12-01 12:47:00,2011-11-07 12:29:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15720,1.0,526.0,550.0,598.73,0.9519487588338874,0.22896668764363864,0.45544269570974105,0.9142483428172222,568.1233606282601,519.754945783894,2,739.22,327,369.61,2010-06-07 15:40:00,2011-11-15 14:48:00,Developing,Potential Loyalists,Medium Value,9,Encourage the next purchase with personalized recommendations and targeted incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15721,0.0,0.0,11.0,0.0,1.0,0.7884827065919381,1.5386458214850869,3.011947562120644,438.4599506189272,1321.471150162911,1,471.40000000000003,388,471.40000000000003,2011-11-28 12:14:00,2011-11-28 12:14:00,Core,New Customers,Low Value,8,Focus on onboarding and driving the second purchase.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15722,8.0,605.0,640.0,594.83125,0.982649921794028,1.0859873539062939,2.159859167583142,4.334461281719206,590.3496154027772,2560.5664819635485,11,5234.0,2279,475.8181818181818,2010-03-09 15:05:00,2011-11-04 11:43:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15723,3.0,210.0,574.0,231.44666666666663,0.6423497108304591,0.33007139999008134,0.656364168695254,1.3169020709575945,246.54682920160275,324.89604907280886,4,930.7,427,232.675,2010-05-14 12:55:00,2010-12-10 11:12:00,Developing,At Risk,Medium Value,8,Prioritize retention campaigns and investigate the reason for declining engagement.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15724,2.0,199.0,400.0,109.125,0.8706827561142884,0.44646570167006744,0.886378029525903,1.7737015517827894,143.89103247964698,255.39033960689738,3,310.85,117,103.61666666666667,2010-11-04 10:22:00,2011-05-22 14:40:00,Developing,At Risk,Low Value,7,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15725,0.0,0.0,15.0,0.0,1.0,0.747141083457926,1.4590716687036578,2.8585112357282663,438.4599506189272,1254.152993795399,1,415.25,221,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,Core,New Customers,Low Value,8,Focus on onboarding and driving the second purchase.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15726,0.0,0.0,390.0,0.0,1.0,0.12686948378737853,0.25212417086847966,0.5053638190954917,438.4599506189272,221.73035031776496,1,321.91,123,321.91,2010-11-14 16:12:00,2010-11-14 16:12:00,Developing,About to Sleep,Low Value,5,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15727,13.0,668.0,684.0,649.1453846153846,0.9902160634314066,1.625884140340818,3.234235490508125,6.492588012643541,645.3880971559275,4193.055422995834,15,9371.710000000001,5908,624.7806666666668,2010-01-24 12:12:00,2011-11-23 12:36:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15728,1.0,65.0,444.0,297.0,0.6815046136290042,0.19821428531606836,0.39387788604439655,0.7893550210723812,324.0144902984533,255.93386863292866,2,544.6,132,272.3,2010-09-21 14:46:00,2010-11-25 10:39:00,Developing,About to Sleep,Low Value,6,Trigger low-cost reactivation campaigns.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15729,2.0,191.0,403.0,58.85,0.8589760016372698,0.4376257403413703,0.8688635263396728,1.738767494554954,98.9232805552899,172.11956762165144,3,192.55,47,64.18333333333334,2010-11-01 13:44:00,2011-05-11 12:36:00,Developing,At Risk,Low Value,6,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15730,4.0,366.0,431.0,359.595,0.962693705533891,0.8131073597378525,1.614334598181482,3.230494453428749,363.9896216268551,1176.6524418646445,5,1726.58,1061,345.316,2010-10-04 14:15:00,2011-10-05 12:31:00,Core,Loyal Customers,High Value,11,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15731,0.0,0.0,553.0,0.0,1.0,0.0932573943082322,0.18561077553270253,0.37298502160061575,438.4599506189272,163.64912462988698,1,125.3,122,125.3,2010-06-04 10:10:00,2010-06-04 10:10:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15732,8.0,461.0,673.0,181.33375,0.8216368997544834,0.8673431647128008,1.7254003945447718,3.4639037891249083,188.7030414307632,654.0885744418835,11,1682.07,1361,152.91545454545454,2010-02-04 10:10:00,2011-05-11 14:24:00,Core,Cannot Lose Them,High Value,11,High-priority retention intervention; consider direct outreach and strong personalized incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15733,0.0,0.0,282.0,0.0,1.0,0.16668116220365142,0.3306840634054749,0.661075459841754,438.4599506189272,290.0485582082422,1,162.3,62,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,Developing,About to Sleep,Low Value,4,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15734,3.0,433.0,547.0,650.8833333333333,0.9497529605436982,0.5096326587516765,1.0132018767624011,2.0320795187734406,635.3885421587332,1292.02647082113,4,2263.3,516,565.825,2010-06-10 14:25:00,2011-08-17 10:50:00,Core,Loyal Customers,High Value,10,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15735,0.0,0.0,421.0,0.0,1.0,0.11873040648691832,0.23603458545988143,0.47339067933130813,438.4599506189272,207.70215244199073,1,327.68,206,327.68,2010-10-14 13:38:00,2010-10-14 13:38:00,Developing,Hibernating,Low Value,4,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15736,0.0,0.0,435.0,0.0,1.0,0.11538744263380814,0.22942312937894346,0.4602436433905187,438.4599506189272,201.93389324570362,2,1767.12,1208,883.56,2010-09-30 14:19:00,2010-09-30 14:20:00,Developing,Hibernating,High Value,7,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15737,6.0,228.0,242.0,118.70666666666666,0.9805335409287191,1.9194648316354768,3.795993536102832,7.5513264681062395,130.80996816230345,988.4424705859316,8,1188.12,597,148.515,2011-04-11 10:01:00,2011-11-25 11:21:00,Core,Champions,Medium Value,12,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15738,36.0,711.0,729.0,363.63722222222225,0.9935057983162555,4.132966609867216,8.22259615532542,16.510682227361638,364.124628294691,6015.988673823332,42,13372.970000000001,9285,318.4040476190477,2009-12-10 15:52:00,2011-11-21 08:26:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15739,0.0,0.0,66.0,0.0,1.0,0.4482247531567604,0.8811256058802747,1.7394727297507486,438.4599506189272,763.1879128238933,1,449.12,472,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,Core,About to Sleep,Low Value,6,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15740,0.0,0.0,49.0,0.0,1.0,0.5171124624406171,1.0147835589487042,1.9991324507278319,438.4599506189272,877.1109182441054,1,154.88,152,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,Core,Promising,Low Value,6,Use low-cost nurturing campaigns and product recommendations.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15741,1.0,160.0,618.0,145.47,0.7693679375239443,0.1665645886954547,0.3314807497172283,0.6659656145195882,201.4220496360213,134.23045199351796,2,208.62,70,104.31,2010-03-31 11:55:00,2010-09-07 16:21:00,Developing,Hibernating,Low Value,4,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15742,0.0,0.0,619.0,0.0,1.0,0.08422313885971268,0.1677016411318156,0.33724383140575903,438.4599506189272,147.96762155454599,1,156.87,51,156.87,2010-03-30 15:25:00,2010-03-30 15:25:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15743,3.0,168.0,184.0,151.13666666666666,0.9692166763047828,1.2850929350950826,2.5376654431842414,5.0377372191123895,172.0948786466827,867.5406042608134,4,775.96,214,193.99,2011-06-08 10:14:00,2011-11-23 17:19:00,Core,Loyal Customers,Medium Value,11,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15744,0.0,0.0,77.0,0.0,1.0,0.4126726803947708,0.8120147334879955,1.604948698960575,438.4599506189272,704.1667881413778,1,34.8,120,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,Core,About to Sleep,Low Value,5,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15745,3.0,217.0,236.0,263.91333333333336,0.9693818969951088,1.0615134706879341,2.0999137088741664,4.179254591897739,276.6452809678802,1156.9367865887248,4,1094.5900000000001,421,273.64750000000004,2011-04-17 13:04:00,2011-11-20 13:45:00,Core,Loyal Customers,Medium Value,11,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15746,0.0,0.0,134.0,0.0,1.0,0.2925376650484447,0.5777115939098731,1.1472600611192894,438.4599506189272,503.3596396335406,1,196.88,178,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,Developing,About to Sleep,Low Value,5,Trigger low-cost reactivation campaigns.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15747,8.0,678.0,690.0,284.21625,0.9871409611393919,1.018536986537211,2.02639130989024,4.068929404161949,288.63690716556385,1175.2329417979854,9,2499.81,1344,277.75666666666666,2010-01-18 11:21:00,2011-11-27 12:26:00,Core,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15748,1.0,409.0,449.0,144.36,0.9487197964780348,0.2732365596793212,0.5429871281145215,1.0882773291128611,200.52402542210132,218.37202180433337,3,609.8100000000001,261,203.27,2010-09-16 16:52:00,2011-10-30 12:51:00,Developing,Loyal Customers,Low Value,9,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15749,1.0,97.0,332.0,21535.9,0.8246938279927583,0.30794698863816683,0.6109797309525957,1.22141048462455,17506.93924437572,21397.428335890625,3,44534.3,18028,14844.766666666668,2011-01-11 12:55:00,2011-04-18 13:20:00,Strategic,At Risk,High Value,10,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
15750,16.0,736.0,738.0,410.7119375,0.9937180553425101,1.8563545578181517,3.6937834800984706,7.418845593685033,411.1153504197476,3052.0531553739615,20,6793.511,4589,339.67555000000004,2009-12-01 17:19:00,2011-12-07 12:34:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15751,6.0,273.0,733.0,183.58333333333334,0.17749080371558554,0.13314399947507205,0.2649805185891211,0.5323797115032576,193.23092320345378,102.94147023011175,11,1380.44,443,125.49454545454546,2009-12-06 13:08:00,2010-09-05 12:44:00,Developing,Cannot Lose Them,High Value,10,High-priority retention intervention; consider direct outreach and strong personalized incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
15752,8.0,418.0,457.0,447.50375,0.9781542048671267,1.461295226213117,2.9013274744968047,5.806147841866949,447.2445527920918,2598.503849012605,10,4184.56,2945,418.456,2010-09-08 11:56:00,2011-10-31 11:37:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15753,0.0,0.0,304.0,0.0,1.0,0.1566658271960003,0.3109422015256158,0.6220048617038023,438.4599506189272,272.9064299318383,1,79.2,144,79.2,2011-02-08 12:41:00,2011-02-08 12:41:00,Developing,About to Sleep,Low Value,4,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
15754,8.0,604.0,655.0,202.1575,0.9789646911733186,1.0593204005345738,2.107044358309417,4.22922211265619,208.92997834029643,884.2050462915031,9,3037.61,1762,337.51222222222225,2010-02-22 13:31:00,2011-10-19 14:40:00,Core,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15755,16.0,725.0,735.0,355.273125,0.9925697985605172,1.8611765502863844,3.7033138047222356,7.437765169936401,356.4825319605501,2653.2169827158755,17,5993.12,4034,352.53647058823526,2009-12-04 08:24:00,2011-11-29 14:57:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15756,3.0,188.0,249.0,134.80666666666667,0.9475866287240023,0.9943707835392194,1.9678190405511082,3.9184655953815204,156.95603725007155,615.4345227402997,4,528.01,241,132.0025,2011-04-04 14:00:00,2011-10-09 13:30:00,Core,Loyal Customers,Low Value,8,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
