customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
14975,2010-10-14 14:11:00,2011-10-13 14:08:00,2,472.39,507,25,57,363,236.195,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
14976,2011-01-17 11:09:00,2011-10-13 16:37:00,7,790.86,234,47,57,269,112.98,4,4,3,11,443,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
14977,2009-12-14 10:37:00,2009-12-14 10:37:00,1,31.929999999999996,17,4,726,0,31.929999999999996,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14978,2010-04-28 10:50:00,2011-09-28 13:07:00,10,3112.19,736,175,72,518,311.219,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
14979,2009-12-04 12:54:00,2009-12-04 12:54:00,1,429.66,209,42,735,0,429.66,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14980,2009-12-02 14:09:00,2009-12-02 14:09:00,1,150.68,79,24,737,0,150.68,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14981,2010-10-12 11:04:00,2011-04-07 13:45:00,2,372.92,241,20,246,177,186.46,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
14982,2010-05-16 15:52:00,2010-05-16 15:52:00,1,237.78,125,39,572,0,237.78,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14983,2010-01-19 17:32:00,2010-01-19 17:32:00,1,183.20000000000002,90,30,689,0,183.20000000000002,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14984,2010-01-11 13:22:00,2011-11-20 14:28:00,6,1260.51,348,48,19,678,210.085,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
14985,2010-12-16 19:51:00,2011-05-25 14:29:00,2,292.01,256,78,198,159,146.005,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
14986,2010-01-24 15:54:00,2010-11-28 15:25:00,2,563.1,338,87,376,307,281.55,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
14987,2009-12-02 14:56:00,2011-11-24 09:59:00,9,1713.85,671,4,16,721,190.42777777777778,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
14988,2010-04-16 13:34:00,2011-05-12 12:05:00,7,2038.65,1260,171,212,390,291.2357142857143,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14989,2010-02-16 10:40:00,2010-02-16 10:40:00,1,342.4,200,18,662,0,342.4,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14990,2009-12-09 13:31:00,2010-04-06 13:54:00,2,304.16999999999996,129,41,612,118,152.08499999999998,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14991,2010-10-05 13:01:00,2010-10-05 13:01:00,1,314.67,191,21,430,0,314.67,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14992,2010-09-23 17:48:00,2010-09-23 17:48:00,1,210.5,145,27,442,0,210.5,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14993,2010-05-25 12:47:00,2010-05-25 12:47:00,1,36.13,21,9,564,0,36.13,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14994,2010-03-26 14:16:00,2010-11-22 12:59:00,5,946.72,568,233,382,240,189.344,2,4,3,9,243,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14995,2011-03-04 13:14:00,2011-11-01 11:39:00,2,231.98000000000002,102,53,39,241,115.99000000000001,4,2,1,7,421,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
14996,2010-08-15 13:41:00,2010-08-15 13:44:00,2,442.28999999999996,404,37,481,0,221.14499999999998,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
14997,2010-02-22 12:11:00,2011-10-24 13:28:00,4,776.6,1408,36,46,609,194.15,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
14998,2010-04-13 16:07:00,2011-06-22 17:30:00,4,753.18,352,111,170,435,188.295,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
14999,2010-04-26 10:47:00,2010-04-26 10:47:00,1,129.48,88,9,593,0,129.48,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15000,2011-10-23 11:42:00,2011-10-23 11:42:00,1,490.52,218,76,48,0,490.52,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
15001,2010-11-10 13:31:00,2010-11-10 13:51:00,2,199.10999999999999,70,44,394,0,99.55499999999999,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15002,2010-01-12 11:40:00,2011-08-16 10:44:00,10,4769.7300000000005,2493,220,116,580,476.97300000000007,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15003,2010-01-26 13:04:00,2010-08-23 15:44:00,6,1027.03,525,253,473,209,171.17166666666665,1,4,3,8,143,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15004,2011-07-15 14:05:00,2011-07-15 14:05:00,1,1220.77,623,154,147,0,1220.77,3,1,3,7,313,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
15005,2009-12-01 14:19:00,2011-11-24 12:25:00,57,13977.08,8784,591,16,722,245.2119298245614,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15006,2010-09-12 13:03:00,2011-10-19 15:08:00,2,757.78,387,165,51,402,378.89,4,2,3,9,423,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15007,2011-07-03 16:00:00,2011-07-03 16:00:00,1,156.91,69,12,159,0,156.91,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15008,2010-03-12 11:13:00,2010-08-16 13:09:00,2,360.0,1500,6,480,157,180.0,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15009,2011-11-14 17:40:00,2011-11-27 13:35:00,3,1259.43,639,148,12,12,419.81,5,3,4,12,534,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15010,2011-11-04 12:42:00,2011-11-04 12:42:00,1,308.94,184,20,36,0,308.94,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
15011,2010-10-19 12:05:00,2010-11-09 11:10:00,2,416.6,289,17,396,20,208.3,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15012,2010-05-12 11:49:00,2011-10-17 12:22:00,4,834.82,467,165,54,523,208.705,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15013,2010-01-31 12:15:00,2010-08-09 12:05:00,10,1610.82,1715,177,488,189,161.082,1,5,4,10,154,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15014,2011-06-16 19:40:00,2011-10-27 20:07:00,2,257.67,149,29,43,133,128.835,4,2,1,7,421,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15015,2009-12-14 14:46:00,2010-07-26 13:50:00,13,2354.97,1584,158,501,223,181.15153846153845,1,5,4,10,154,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15016,2010-06-14 13:06:00,2011-06-20 12:06:00,5,620.89,243,93,173,370,124.178,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15017,2011-11-06 10:33:00,2011-11-06 10:33:00,1,125.58,63,20,34,0,125.58,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
15018,2010-12-07 10:47:00,2011-11-01 12:47:00,4,607.46,210,30,39,329,151.865,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15019,2011-03-18 12:35:00,2011-03-18 12:35:00,1,252.81,150,64,267,0,252.81,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15020,2010-11-25 13:29:00,2010-11-25 13:29:00,1,198.47,111,27,379,0,198.47,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15021,2010-07-29 16:35:00,2011-12-01 11:53:00,13,2698.68,1169,355,9,489,207.5907692307692,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15022,2010-01-31 16:02:00,2011-11-28 12:35:00,5,1133.44,640,115,12,665,226.68800000000002,5,4,3,12,543,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15023,2010-02-03 15:45:00,2011-12-06 17:23:00,21,12008.05,4984,486,3,671,571.8119047619048,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15024,2010-10-11 16:14:00,2011-11-30 12:06:00,18,4050.61,2183,168,10,414,225.0338888888889,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15025,2010-05-20 13:28:00,2011-11-06 15:20:00,2,979.79,503,132,33,535,489.895,4,2,3,9,423,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15026,2010-09-17 13:52:00,2011-09-20 13:52:00,5,1048.89,655,109,80,368,209.77800000000002,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15027,2010-03-25 14:39:00,2011-11-09 10:16:00,10,3195.6,2782,69,31,593,319.56,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15028,2010-11-10 14:32:00,2011-12-01 14:06:00,7,1148.91,792,65,8,385,164.13000000000002,5,4,3,12,543,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15029,2010-03-30 12:16:00,2010-03-30 12:16:00,1,365.1,234,10,620,0,365.1,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15030,2010-03-04 17:10:00,2011-09-29 10:50:00,8,1979.91,1225,25,72,573,247.48875,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15031,2009-12-08 13:38:00,2011-12-05 14:19:00,14,3102.94,1576,237,4,727,221.63857142857142,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15032,2009-12-10 15:27:00,2011-03-28 15:03:00,10,13780.65,8259,39,256,472,1378.065,2,5,5,12,255,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15033,2011-01-14 13:28:00,2011-12-05 12:40:00,10,2557.18,1672,315,5,324,255.718,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15034,2010-05-11 13:30:00,2011-11-24 12:11:00,14,8231.2,4748,416,16,561,587.9428571428572,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15035,2011-09-11 11:08:00,2011-09-11 11:08:00,1,252.73000000000002,245,26,90,0,252.73000000000002,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15036,2011-06-13 12:19:00,2011-09-28 15:42:00,3,429.56,316,107,72,107,143.18666666666667,3,3,2,8,332,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15037,2010-11-28 12:14:00,2010-11-28 13:05:00,2,397.76,298,40,376,0,198.88,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15038,2010-10-10 14:35:00,2011-10-12 11:33:00,10,1265.41,424,190,59,366,126.54100000000001,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15039,2009-12-10 11:39:00,2011-11-30 11:31:00,94,39726.89,18036,562,10,719,422.6264893617021,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15040,2010-06-16 11:40:00,2010-06-16 11:40:00,1,7.49,1,1,542,0,7.49,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15041,2010-09-21 13:16:00,2011-06-22 16:16:00,2,289.4,194,98,170,274,144.7,3,2,1,6,321,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
15042,2010-04-23 14:01:00,2011-05-24 16:25:00,2,315.45000000000005,238,9,199,396,157.72500000000002,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15043,2010-06-24 15:50:00,2011-11-08 14:26:00,6,2870.3199999999997,1019,39,31,501,478.3866666666666,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15044,2009-12-16 15:13:00,2011-11-20 13:20:00,35,16024.15,5241,344,19,703,457.8328571428571,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15045,2011-03-27 11:44:00,2011-07-11 11:33:00,2,735.66,114,11,152,105,367.83,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
15046,2010-01-14 14:29:00,2011-11-30 15:50:00,25,7623.79,4585,248,9,685,304.9516,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15047,2011-03-15 10:49:00,2011-03-15 10:49:00,1,343.62,222,22,270,0,343.62,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15048,2010-12-06 12:15:00,2011-10-05 14:55:00,5,479.7,224,86,65,303,95.94,3,4,2,9,342,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15049,2011-03-11 12:13:00,2011-03-11 12:13:00,1,121.17000000000002,63,3,274,0,121.17000000000002,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15050,2010-08-16 12:00:00,2011-11-14 16:17:00,5,4087.19,2600,116,25,455,817.438,4,4,5,13,445,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15051,2009-12-01 13:29:00,2011-11-16 15:38:00,9,3926.91,3052,226,23,715,436.3233333333333,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15052,2011-01-24 15:52:00,2011-01-24 15:52:00,1,207.73000000000002,79,27,319,0,207.73000000000002,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15053,2011-03-03 12:06:00,2011-12-05 12:08:00,3,693.95,984,49,5,277,231.3166666666667,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15054,2011-10-30 14:33:00,2011-11-27 15:02:00,2,302.1,198,105,12,28,151.05,5,2,2,9,522,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15055,2009-12-16 15:48:00,2010-08-22 11:06:00,3,549.12,225,77,475,248,183.04,1,3,2,6,132,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15056,2010-07-07 15:58:00,2010-07-07 15:58:00,1,113.64999999999999,69,6,520,0,113.64999999999999,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15057,2009-12-05 15:27:00,2011-03-09 15:17:00,5,3255.96,1394,62,275,458,651.192,2,4,5,11,245,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15058,2010-02-24 14:07:00,2011-11-14 14:57:00,16,3387.58,1645,232,25,628,211.72375,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15059,2009-12-06 12:17:00,2011-10-30 11:35:00,19,3491.2,1599,308,41,692,183.7473684210526,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15060,2011-11-30 14:03:00,2011-12-01 13:47:00,4,294.25,257,81,8,0,73.5625,5,3,2,10,532,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15061,2009-12-01 12:18:00,2011-12-06 12:06:00,134,137818.52,80711,131,4,734,1028.4964179104477,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15062,2010-04-08 15:41:00,2011-09-29 16:51:00,8,2585.62,1872,98,71,539,323.2025,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15063,2011-05-10 13:25:00,2011-05-10 13:25:00,1,370.79999999999995,56,5,213,0,370.79999999999995,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15064,2009-12-22 16:17:00,2010-10-25 14:32:00,4,1254.41,810,75,410,306,313.6025,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15065,2010-10-25 09:13:00,2011-11-02 09:45:00,5,3326.86,1446,156,38,373,665.3720000000001,4,4,5,13,445,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15066,2011-10-17 13:25:00,2011-10-17 13:25:00,1,893.59,317,42,53,0,893.59,4,1,3,8,413,Promising,Medium Value,Use low-cost nurturing campaigns and product recommendations.
15067,2010-04-11 15:54:00,2011-09-22 13:20:00,5,3862.88,2151,170,78,528,772.576,3,4,5,12,345,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15068,2010-03-28 13:18:00,2011-10-24 14:47:00,4,1174.9,832,178,46,575,293.725,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15069,2011-06-13 14:16:00,2011-06-13 14:16:00,1,1109.53,520,70,179,0,1109.53,3,1,3,7,313,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
15070,2009-12-15 13:49:00,2010-12-02 11:23:00,4,843.25,375,26,373,351,210.8125,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15071,2010-05-18 12:45:00,2011-09-07 11:43:00,4,1455.56,416,41,94,476,363.89,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15072,2010-08-17 15:46:00,2010-08-17 15:46:00,1,187.51999999999998,164,13,479,0,187.51999999999998,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15073,2010-01-27 08:48:00,2011-11-30 10:44:00,8,2788.02,1410,115,10,672,348.5025,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15074,2010-08-29 11:47:00,2011-08-26 14:45:00,3,1553.1299999999999,1039,63,105,362,517.7099999999999,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15075,2011-09-23 12:27:00,2011-09-23 12:27:00,1,773.03,447,27,78,0,773.03,3,1,3,7,313,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
15076,2010-07-05 14:11:00,2011-06-20 08:23:00,3,1447.74,866,68,173,349,482.58,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15077,2009-12-09 17:10:00,2010-08-02 11:13:00,2,2428.08,528,28,495,235,1214.04,1,2,4,7,124,Hibernating,High Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15078,2009-12-04 12:03:00,2011-12-02 15:41:00,55,17761.88,8990,118,7,728,322.94327272727276,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15079,2009-12-08 11:22:00,2011-05-11 12:45:00,12,3767.35,1504,119,213,519,313.9458333333333,2,5,5,12,255,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15080,2010-07-26 10:03:00,2010-10-08 11:52:00,2,546.25,287,31,428,74,273.125,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15081,2010-06-22 10:25:00,2011-11-17 17:08:00,13,1965.72,806,75,22,513,151.20923076923077,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15082,2010-02-09 10:23:00,2010-02-09 10:23:00,1,93.35000000000001,43,6,669,0,93.35000000000001,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15083,2011-03-28 12:18:00,2011-03-28 12:18:00,1,88.2,38,5,257,0,88.2,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15084,2010-03-04 10:45:00,2010-11-25 11:58:00,2,965.2,600,31,380,266,482.6,2,2,3,7,223,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
15085,2009-12-10 11:47:00,2009-12-10 11:47:00,1,347.54,169,9,730,0,347.54,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15086,2010-03-24 13:56:00,2010-05-24 12:27:00,2,218.53,95,10,565,60,109.265,1,2,1,4,121,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15087,2011-03-03 10:34:00,2011-03-03 10:34:00,1,306.94,470,15,282,0,306.94,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15088,2011-10-03 14:05:00,2011-11-18 13:14:00,2,1160.07,460,53,21,45,580.035,4,2,3,9,423,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15089,2011-08-03 14:14:00,2011-11-29 16:31:00,6,2420.84,1359,139,10,118,403.47333333333336,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15090,2011-02-04 14:03:00,2011-02-04 14:03:00,1,381.32,208,23,308,0,381.32,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15091,2010-02-03 11:46:00,2011-10-03 12:47:00,3,1046.61,582,55,68,607,348.86999999999995,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15092,2010-09-03 12:33:00,2011-05-08 14:10:00,3,776.46,230,39,215,247,258.82,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15093,2009-12-08 12:46:00,2011-11-21 13:09:00,24,14326.11,11657,104,18,713,596.92125,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15094,2010-03-05 12:56:00,2010-09-02 16:55:00,2,83.0,28,4,463,181,41.5,1,2,1,4,121,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15095,2010-01-21 09:37:00,2011-08-28 12:01:00,10,3141.64,2233,90,104,584,314.164,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15096,2011-10-28 10:27:00,2011-10-28 10:27:00,1,219.39000000000001,120,11,43,0,219.39000000000001,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
15097,2010-05-05 14:22:00,2011-12-05 14:03:00,3,908.3499999999999,424,59,4,578,302.7833333333333,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15098,2011-06-10 15:22:00,2011-06-10 15:33:00,3,39916.5,121,1,182,0,13305.5,3,3,5,11,335,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15099,2011-09-16 13:13:00,2011-09-16 13:13:00,1,410.48,343,23,84,0,410.48,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
15100,2010-01-07 14:33:00,2011-01-10 10:35:00,9,2894.7,334,11,334,367,321.6333333333333,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15101,2010-04-28 15:00:00,2011-12-01 10:18:00,6,1477.94,676,52,9,581,246.32333333333335,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15102,2010-06-11 10:16:00,2010-06-27 12:16:00,2,554.67,339,26,531,16,277.335,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15103,2011-09-14 13:54:00,2011-11-08 14:53:00,2,703.36,329,35,31,55,351.68,4,2,3,9,423,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
15104,2011-03-02 14:16:00,2011-05-27 12:29:00,2,993.54,635,66,197,85,496.77,2,2,3,7,223,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
15105,2010-03-23 12:18:00,2011-11-21 16:54:00,9,3094.91,1747,129,18,608,343.87888888888887,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15106,2011-03-15 12:52:00,2011-11-22 09:16:00,5,1422.52,1181,90,18,251,284.504,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15107,2010-09-14 10:47:00,2011-02-01 14:46:00,10,940.35,356,32,311,140,94.035,2,5,3,10,253,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15108,2011-04-26 10:54:00,2011-07-21 10:24:00,4,1300.25,499,50,142,85,325.0625,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15109,2009-12-04 12:33:00,2011-04-08 09:58:00,3,983.1,258,46,246,489,327.7,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15110,2010-08-11 15:49:00,2011-11-16 11:16:00,6,1505.8500000000001,337,23,24,461,250.97500000000002,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15111,2010-04-26 13:12:00,2011-11-10 16:58:00,6,2730.87,1164,109,29,563,455.145,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15112,2010-04-07 14:17:00,2010-04-07 14:17:00,1,209.4,72,7,611,0,209.4,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
15113,2011-10-16 15:27:00,2011-11-30 08:23:00,3,3509.43,2344,77,10,44,1169.81,5,3,5,13,535,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
15114,2010-10-14 16:44:00,2011-11-09 15:05:00,12,3400.12,3532,151,30,390,283.3433333333333,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
15115,2009-12-07 11:20:00,2011-11-21 14:59:00,2,531.85,245,35,18,714,265.925,5,2,2,9,522,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
