customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
17496,2010-01-14 13:36:00,2010-12-16 08:39:00,4,1412.89,675,54,359,335,353.2225,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17714,2010-07-14 10:41:00,2011-01-23 10:32:00,5,1410.18,608,69,321,192,282.036,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14909,2010-02-14 15:47:00,2010-09-28 16:56:00,3,1404.68,888,61,437,226,468.2266666666667,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12765,2010-03-08 09:43:00,2010-08-24 13:51:00,6,1404.58,1009,49,472,169,234.09666666666666,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16926,2010-07-01 12:57:00,2010-12-03 13:42:00,6,1399.86,232,63,371,155,233.30999999999997,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18202,2011-02-01 13:36:00,2011-05-24 12:12:00,3,1396.99,581,55,200,111,465.66333333333336,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16129,2010-07-20 12:32:00,2010-10-28 14:29:00,3,1396.05,1261,91,407,100,465.34999999999997,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15141,2010-03-28 15:58:00,2010-09-08 11:33:00,7,1388.47,1197,44,458,163,198.35285714285715,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13382,2009-12-08 09:56:00,2011-03-04 10:03:00,5,1387.58,863,74,281,451,277.51599999999996,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16167,2009-12-01 10:46:00,2010-10-21 15:33:00,5,1386.1200000000001,1494,51,414,324,277.22400000000005,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15751,2009-12-06 13:08:00,2010-09-05 12:44:00,11,1380.44,443,90,461,272,125.49454545454546,1,5,4,10,154,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13074,2009-12-16 11:46:00,2010-07-16 16:53:00,4,1378.74,826,26,511,212,344.685,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16727,2010-01-20 10:48:00,2010-12-10 13:48:00,4,1377.77,1066,158,364,324,344.4425,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15580,2010-02-07 11:21:00,2010-11-28 11:00:00,8,1375.39,955,150,377,293,171.92375,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17908,2009-12-14 12:24:00,2010-12-01 11:45:00,6,1374.5,839,178,374,351,229.08333333333334,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14316,2010-03-19 15:18:00,2010-10-13 16:31:00,5,1370.34,4494,21,422,208,274.068,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16300,2010-02-02 11:40:00,2010-10-05 13:14:00,3,1367.32,643,190,430,245,455.7733333333333,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14114,2010-04-12 11:07:00,2011-03-11 09:42:00,7,1364.09,650,72,274,332,194.86999999999998,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15347,2010-09-28 12:50:00,2010-12-08 15:25:00,5,1363.6,672,29,366,71,272.71999999999997,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16588,2010-05-14 13:43:00,2010-11-18 17:56:00,4,1361.28,882,64,386,188,340.32,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17150,2009-12-06 10:51:00,2010-11-28 11:27:00,6,1357.95,397,64,377,357,226.32500000000002,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14320,2010-01-21 11:44:00,2011-05-17 09:24:00,5,1346.75,713,68,207,480,269.35,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12591,2010-10-27 10:42:00,2011-01-26 14:35:00,3,1338.95,653,63,317,91,446.31666666666666,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13803,2010-03-31 10:00:00,2011-03-29 12:57:00,3,1338.91,831,73,255,363,446.30333333333334,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12960,2010-02-16 13:32:00,2010-10-22 09:31:00,4,1322.0700000000002,1379,49,414,247,330.51750000000004,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13497,2010-02-08 10:27:00,2011-03-02 09:04:00,7,1320.33,579,52,283,386,188.6185714285714,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16296,2009-12-18 12:03:00,2010-03-23 13:11:00,4,1313.67,645,56,626,95,328.4175,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16756,2010-03-09 15:56:00,2011-05-09 09:33:00,7,1312.3700000000001,707,64,215,425,187.48142857142858,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12639,2010-03-22 09:05:00,2011-04-15 12:48:00,3,1312.37,631,58,239,389,437.45666666666665,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13855,2009-12-08 16:56:00,2010-07-27 09:53:00,4,1310.3400000000001,575,64,501,230,327.58500000000004,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16282,2009-12-21 11:52:00,2011-01-04 11:42:00,3,1307.58,790,31,340,378,435.85999999999996,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16894,2010-06-22 14:21:00,2010-07-25 15:43:00,3,1306.96,503,186,502,33,435.65333333333336,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16943,2010-03-25 13:34:00,2011-05-12 11:57:00,5,1299.49,147,24,212,412,259.898,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14479,2009-12-06 13:48:00,2011-03-31 09:07:00,5,1299.1100000000001,620,127,254,479,259.822,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13440,2010-09-14 10:34:00,2010-10-12 13:11:00,7,1295.25,573,49,423,28,185.03571428571428,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14679,2009-12-08 17:13:00,2010-11-23 11:51:00,3,1289.44,794,49,382,349,429.81333333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14821,2010-02-01 13:33:00,2010-12-08 08:43:00,8,1278.95,479,65,367,309,159.86875,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14478,2009-12-01 13:20:00,2010-11-22 15:29:00,4,1276.66,1226,59,382,356,319.165,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13916,2010-02-02 10:06:00,2010-09-02 10:04:00,4,1275.81,673,72,464,211,318.9525,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17142,2010-01-24 15:23:00,2011-04-14 18:22:00,4,1275.25,322,78,239,445,318.8125,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13443,2010-01-31 13:30:00,2010-09-17 12:31:00,6,1273.16,805,176,449,228,212.19333333333336,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15439,2010-02-24 12:05:00,2010-10-31 10:38:00,4,1269.05,572,49,405,248,317.2625,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17531,2010-03-31 12:57:00,2011-06-02 19:17:00,3,1266.82,472,54,190,428,422.2733333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17635,2010-04-28 10:51:00,2010-10-11 15:12:00,3,1265.58,770,60,424,166,421.85999999999996,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13065,2010-06-10 11:44:00,2010-12-01 16:52:00,6,1260.91,455,49,373,174,210.15166666666667,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17343,2009-12-03 18:30:00,2010-12-19 15:07:00,6,1259.94,454,61,355,380,209.99,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12402,2010-02-07 12:41:00,2011-01-20 13:49:00,6,1256.9,584,43,323,347,209.48333333333335,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17862,2010-05-25 17:22:00,2011-01-20 12:23:00,4,1254.89,440,90,324,239,313.7225,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15064,2009-12-22 16:17:00,2010-10-25 14:32:00,4,1254.41,810,75,410,306,313.6025,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15441,2009-12-09 14:55:00,2010-11-08 15:50:00,3,1254.21,587,45,396,334,418.07,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13863,2010-04-25 13:09:00,2011-04-06 10:20:00,4,1239.55,553,59,248,345,309.8875,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
